# Smith et al. (2018) solid iron EOS (https://doi.org/10.1038/s41550-018-0437-9)
# Vinet fit to experimental data
# Pressure (Pa)	Density (kg m-3)
9.179839e+15	3.028969e+06
9.247344e+15	3.050236e+06
9.315287e+15	3.071652e+06
9.383670e+15	3.093219e+06
9.452495e+15	3.114937e+06
9.521764e+15	3.136807e+06
9.591481e+15	3.158831e+06
9.661648e+15	3.181010e+06
9.732267e+15	3.203345e+06
9.803342e+15	3.225836e+06
9.874874e+15	3.248485e+06
9.946866e+15	3.271293e+06
1.001932e+16	3.294262e+06
1.009224e+16	3.317391e+06
1.016563e+16	3.340683e+06
1.023949e+16	3.364139e+06
1.031382e+16	3.387759e+06
1.038863e+16	3.411545e+06
1.046392e+16	3.435498e+06
1.053969e+16	3.459619e+06
1.061594e+16	3.483910e+06
1.069268e+16	3.508371e+06
1.076991e+16	3.533004e+06
1.084763e+16	3.557810e+06
1.092585e+16	3.582790e+06
1.100456e+16	3.607945e+06
1.108378e+16	3.633277e+06
1.116350e+16	3.658787e+06
1.124372e+16	3.684476e+06
1.132446e+16	3.710346e+06
1.140571e+16	3.736397e+06
1.148747e+16	3.762631e+06
1.156975e+16	3.789049e+06
1.165255e+16	3.815652e+06
1.173587e+16	3.842443e+06
1.181973e+16	3.869421e+06
1.190411e+16	3.896589e+06
1.198902e+16	3.923948e+06
1.207447e+16	3.951499e+06
1.216046e+16	3.979243e+06
1.224699e+16	4.007182e+06
1.233406e+16	4.035317e+06
1.242168e+16	4.063650e+06
1.250985e+16	4.092181e+06
1.259858e+16	4.120913e+06
1.268786e+16	4.149847e+06
1.277770e+16	4.178984e+06
1.286811e+16	4.208325e+06
1.295908e+16	4.237872e+06
1.305062e+16	4.267627e+06
1.314273e+16	4.297591e+06
1.323542e+16	4.327765e+06
1.332869e+16	4.358151e+06
1.342254e+16	4.388751e+06
1.351697e+16	4.419565e+06
1.361200e+16	4.450595e+06
1.370761e+16	4.481844e+06
1.380382e+16	4.513312e+06
1.390063e+16	4.545000e+06
1.399804e+16	4.576912e+06
1.409606e+16	4.609047e+06
1.419468e+16	4.641408e+06
1.429392e+16	4.673996e+06
1.439377e+16	4.706813e+06
1.449424e+16	4.739861e+06
1.459533e+16	4.773140e+06
1.469704e+16	4.806653e+06
1.479939e+16	4.840401e+06
1.490236e+16	4.874387e+06
1.500598e+16	4.908611e+06
1.511023e+16	4.943075e+06
1.521512e+16	4.977781e+06
1.532066e+16	5.012731e+06
1.542685e+16	5.047926e+06
1.553370e+16	5.083369e+06
1.564120e+16	5.119060e+06
1.574936e+16	5.155002e+06
1.585818e+16	5.191196e+06
1.596768e+16	5.227644e+06
1.607784e+16	5.264349e+06
1.618868e+16	5.301311e+06
1.630020e+16	5.338532e+06
1.641240e+16	5.376015e+06
1.652529e+16	5.413761e+06
1.663887e+16	5.451772e+06
1.675314e+16	5.490050e+06
1.686811e+16	5.528596e+06
1.698378e+16	5.567414e+06
1.710015e+16	5.606504e+06
1.721723e+16	5.645868e+06
1.733503e+16	5.685508e+06
1.745355e+16	5.725427e+06
1.757278e+16	5.765627e+06
1.769274e+16	5.806108e+06
1.781343e+16	5.846874e+06
1.793485e+16	5.887926e+06
1.805701e+16	5.929266e+06
1.817990e+16	5.970897e+06
1.830354e+16	6.012819e+06
1.842794e+16	6.055036e+06
1.855308e+16	6.097550e+06
1.867898e+16	6.140362e+06
1.880564e+16	6.183475e+06
1.893306e+16	6.226890e+06
1.906126e+16	6.270610e+06
1.919023e+16	6.314637e+06
1.931997e+16	6.358973e+06
1.945050e+16	6.403621e+06
1.958181e+16	6.448582e+06
1.971392e+16	6.493858e+06
1.984681e+16	6.539453e+06
1.998051e+16	6.585368e+06
2.011501e+16	6.631605e+06
2.025031e+16	6.678166e+06
2.038643e+16	6.725055e+06
2.052337e+16	6.772273e+06
2.066112e+16	6.819822e+06
2.079970e+16	6.867705e+06
2.093911e+16	6.915925e+06
2.107935e+16	6.964483e+06
2.122043e+16	7.013382e+06
2.136235e+16	7.062624e+06
2.150513e+16	7.112212e+06
2.164875e+16	7.162148e+06
2.179323e+16	7.212435e+06
2.193857e+16	7.263075e+06
2.208477e+16	7.314070e+06
2.223185e+16	7.365423e+06
2.237980e+16	7.417137e+06
2.252863e+16	7.469214e+06
2.267834e+16	7.521657e+06
2.282895e+16	7.574468e+06
2.298045e+16	7.627650e+06
2.313284e+16	7.681205e+06
2.328614e+16	7.735136e+06
2.344035e+16	7.789446e+06
2.359547e+16	7.844137e+06
2.375151e+16	7.899212e+06
2.390847e+16	7.954674e+06
2.406636e+16	8.010525e+06
2.422518e+16	8.066768e+06
2.438495e+16	8.123407e+06
2.454565e+16	8.180442e+06
2.470730e+16	8.237879e+06
2.486990e+16	8.295719e+06
2.503346e+16	8.353964e+06
2.519799e+16	8.412619e+06
2.536348e+16	8.471685e+06
2.552995e+16	8.531167e+06
2.569739e+16	8.591066e+06
2.586582e+16	8.651385e+06
2.603524e+16	8.712128e+06
2.620565e+16	8.773297e+06
2.637706e+16	8.834896e+06
2.654948e+16	8.896928e+06
2.672290e+16	8.959395e+06
2.689734e+16	9.022300e+06
2.707280e+16	9.085647e+06
2.724929e+16	9.149439e+06
2.742681e+16	9.213679e+06
2.760537e+16	9.278370e+06
2.778497e+16	9.343515e+06
2.796561e+16	9.409118e+06
2.814732e+16	9.475181e+06
2.833008e+16	9.541708e+06
2.851390e+16	9.608702e+06
2.869880e+16	9.676166e+06
2.888477e+16	9.744105e+06
2.907182e+16	9.812520e+06
2.925996e+16	9.881415e+06
2.944920e+16	9.950794e+06
2.963953e+16	1.002066e+07
2.983097e+16	1.009102e+07
3.002352e+16	1.016187e+07
3.021718e+16	1.023322e+07
3.041197e+16	1.030507e+07
3.060789e+16	1.037742e+07
3.080494e+16	1.045028e+07
3.100313e+16	1.052365e+07
3.120247e+16	1.059754e+07
3.140296e+16	1.067195e+07
3.160460e+16	1.074688e+07
3.180742e+16	1.082234e+07
3.201140e+16	1.089832e+07
3.221656e+16	1.097484e+07
3.242290e+16	1.105190e+07
3.263043e+16	1.112949e+07
3.283916e+16	1.120764e+07
3.304908e+16	1.128633e+07
3.326022e+16	1.136557e+07
3.347257e+16	1.144537e+07
3.368614e+16	1.152573e+07
3.390094e+16	1.160665e+07
3.411697e+16	1.168815e+07
3.433424e+16	1.177021e+07
3.455276e+16	1.185285e+07
3.477253e+16	1.193607e+07
3.499356e+16	1.201988e+07
3.521585e+16	1.210427e+07
3.543942e+16	1.218926e+07
3.566427e+16	1.227484e+07
3.589040e+16	1.236103e+07
3.611782e+16	1.244782e+07
3.634655e+16	1.253521e+07
3.657658e+16	1.262323e+07
3.680793e+16	1.271186e+07
3.704059e+16	1.280111e+07
3.727458e+16	1.289099e+07
3.750990e+16	1.298150e+07
3.774657e+16	1.307264e+07
3.798458e+16	1.316443e+07
3.822395e+16	1.325686e+07
3.846468e+16	1.334994e+07
3.870678e+16	1.344367e+07
3.895025e+16	1.353806e+07
3.919511e+16	1.363311e+07
3.944135e+16	1.372883e+07
3.968900e+16	1.382523e+07
3.993804e+16	1.392229e+07
4.018850e+16	1.402005e+07
4.044038e+16	1.411848e+07
4.069369e+16	1.421761e+07
4.094843e+16	1.431744e+07
4.120461e+16	1.441796e+07
4.146225e+16	1.451919e+07
4.172133e+16	1.462113e+07
4.198188e+16	1.472379e+07
4.224391e+16	1.482717e+07
4.250741e+16	1.493127e+07
4.277240e+16	1.503611e+07
4.303888e+16	1.514168e+07
4.330687e+16	1.524799e+07
4.357637e+16	1.535505e+07
4.384738e+16	1.546286e+07
4.411992e+16	1.557143e+07
4.439400e+16	1.568076e+07
4.466961e+16	1.579086e+07
4.494678e+16	1.590173e+07
4.522550e+16	1.601338e+07
4.550579e+16	1.612581e+07
4.578765e+16	1.623903e+07
4.607110e+16	1.635305e+07
4.635613e+16	1.646787e+07
4.664276e+16	1.658349e+07
4.693100e+16	1.669993e+07
4.722085e+16	1.681718e+07
4.751233e+16	1.693526e+07
4.780544e+16	1.705416e+07
4.810019e+16	1.717390e+07
4.839658e+16	1.729448e+07
4.869463e+16	1.741591e+07
4.899435e+16	1.753819e+07
4.929574e+16	1.766133e+07
4.959882e+16	1.778533e+07
4.990358e+16	1.791021e+07
5.021005e+16	1.803596e+07
5.051822e+16	1.816259e+07
5.082811e+16	1.829011e+07
5.113973e+16	1.841853e+07
5.145308e+16	1.854785e+07
5.176818e+16	1.867808e+07
5.208503e+16	1.880922e+07
5.240364e+16	1.894129e+07
5.272402e+16	1.907428e+07
5.304618e+16	1.920820e+07
5.337013e+16	1.934306e+07
5.369588e+16	1.947888e+07
5.402344e+16	1.961564e+07
5.435281e+16	1.975337e+07
5.468401e+16	1.989206e+07
5.501705e+16	2.003172e+07
5.535192e+16	2.017237e+07
5.568866e+16	2.031400e+07
5.602726e+16	2.045663e+07
5.636773e+16	2.060026e+07
5.671008e+16	2.074490e+07
5.705433e+16	2.089055e+07
5.740047e+16	2.103723e+07
5.774853e+16	2.118494e+07
5.809852e+16	2.133368e+07
5.845043e+16	2.148347e+07
5.880428e+16	2.163431e+07
5.916009e+16	2.178620e+07
5.951786e+16	2.193917e+07
5.987760e+16	2.209321e+07
6.023931e+16	2.224833e+07
6.060303e+16	2.240454e+07
6.096874e+16	2.256184e+07
6.133646e+16	2.272026e+07
6.170621e+16	2.287978e+07
6.207799e+16	2.304042e+07
6.245181e+16	2.320219e+07
6.282768e+16	2.336510e+07
6.320562e+16	2.352915e+07
6.358563e+16	2.369435e+07
6.396773e+16	2.386071e+07
6.435192e+16	2.402824e+07
6.473821e+16	2.419695e+07
6.512663e+16	2.436684e+07
6.551717e+16	2.453793e+07
6.590985e+16	2.471021e+07
6.630468e+16	2.488371e+07
6.670166e+16	2.505842e+07
6.710082e+16	2.523436e+07
6.750216e+16	2.541153e+07
6.790570e+16	2.558995e+07
6.831143e+16	2.576963e+07
6.871939e+16	2.595056e+07
6.912957e+16	2.613276e+07
6.954198e+16	2.631624e+07
6.995665e+16	2.650102e+07
7.037358e+16	2.668708e+07
7.079278e+16	2.687446e+07
7.121426e+16	2.706315e+07
7.163804e+16	2.725316e+07
7.206412e+16	2.744451e+07
7.249253e+16	2.763721e+07
7.292326e+16	2.783125e+07
7.335633e+16	2.802666e+07
7.379176e+16	2.822344e+07
7.422956e+16	2.842160e+07
7.466973e+16	2.862116e+07
7.511229e+16	2.882211e+07
7.555726e+16	2.902448e+07
7.600463e+16	2.922826e+07
7.645444e+16	2.943348e+07
7.690668e+16	2.964014e+07
7.736137e+16	2.984825e+07
7.781853e+16	3.005782e+07
7.827816e+16	3.026886e+07
7.874028e+16	3.048138e+07
7.920490e+16	3.069540e+07
7.967204e+16	3.091091e+07
8.014170e+16	3.112794e+07
8.061390e+16	3.134650e+07
8.108865e+16	3.156659e+07
8.156596e+16	3.178822e+07
8.204585e+16	3.201142e+07
8.252833e+16	3.223617e+07
8.301342e+16	3.246251e+07
8.350112e+16	3.269043e+07
8.399145e+16	3.291996e+07
8.448443e+16	3.315110e+07
8.498006e+16	3.338386e+07
8.547836e+16	3.361825e+07
8.597934e+16	3.385429e+07
8.648302e+16	3.409199e+07
8.698941e+16	3.433135e+07
8.749853e+16	3.457240e+07
8.801038e+16	3.481514e+07
8.852498e+16	3.505958e+07
8.904235e+16	3.530574e+07
8.956249e+16	3.555363e+07
9.008543e+16	3.580326e+07
9.061118e+16	3.605464e+07
9.113974e+16	3.630779e+07
9.167114e+16	3.656271e+07
9.220540e+16	3.681942e+07
9.274251e+16	3.707794e+07
9.328250e+16	3.733827e+07
9.382539e+16	3.760043e+07
9.437118e+16	3.786443e+07
9.491990e+16	3.813028e+07
9.547155e+16	3.839800e+07
9.602615e+16	3.866760e+07
9.658372e+16	3.893909e+07
9.714427e+16	3.921249e+07
9.770781e+16	3.948781e+07
9.827436e+16	3.976506e+07
9.884394e+16	4.004426e+07
9.941657e+16	4.032542e+07
9.999224e+16	4.060855e+07
1.005710e+17	4.089367e+07
1.011528e+17	4.118079e+07
1.017378e+17	4.146993e+07
1.023258e+17	4.176110e+07
1.029170e+17	4.205431e+07
1.035113e+17	4.234958e+07
1.041088e+17	4.264692e+07
1.047095e+17	4.294635e+07
1.053134e+17	4.324789e+07
1.059205e+17	4.355154e+07
1.065308e+17	4.385732e+07
1.071444e+17	4.416525e+07
1.077612e+17	4.447535e+07
1.083813e+17	4.478762e+07
1.090047e+17	4.510208e+07
1.096314e+17	4.541875e+07
1.102615e+17	4.573764e+07
1.108948e+17	4.605877e+07
1.115316e+17	4.638216e+07
1.121717e+17	4.670782e+07
1.128152e+17	4.703576e+07
1.134621e+17	4.736601e+07
1.141125e+17	4.769857e+07
1.147662e+17	4.803347e+07
1.154235e+17	4.837073e+07
1.160842e+17	4.871034e+07
1.167484e+17	4.905235e+07
1.174162e+17	4.939675e+07
1.180875e+17	4.974358e+07
1.187623e+17	5.009284e+07
1.194407e+17	5.044455e+07
1.201226e+17	5.079873e+07
1.208082e+17	5.115539e+07
1.214974e+17	5.151457e+07
1.221902e+17	5.187626e+07
1.228867e+17	5.224049e+07
1.235869e+17	5.260728e+07
1.242907e+17	5.297665e+07
1.249983e+17	5.334861e+07
1.257096e+17	5.372318e+07
1.264246e+17	5.410038e+07
1.271434e+17	5.448022e+07
1.278660e+17	5.486274e+07
1.285924e+17	5.524794e+07
1.293226e+17	5.563585e+07
1.300567e+17	5.602648e+07
1.307946e+17	5.641985e+07
1.315364e+17	5.681598e+07
1.322821e+17	5.721490e+07
1.330318e+17	5.761661e+07
1.337853e+17	5.802115e+07
1.345428e+17	5.842853e+07
1.353043e+17	5.883877e+07
1.360698e+17	5.925188e+07
1.368393e+17	5.966790e+07
1.376129e+17	6.008684e+07
1.383905e+17	6.050872e+07
1.391722e+17	6.093356e+07
1.399579e+17	6.136139e+07
1.407478e+17	6.179222e+07
1.415419e+17	6.222607e+07
1.423401e+17	6.266297e+07
1.431424e+17	6.310294e+07
1.439490e+17	6.354600e+07
1.447598e+17	6.399217e+07
1.455748e+17	6.444147e+07
1.463941e+17	6.489392e+07
1.472177e+17	6.534955e+07
1.480456e+17	6.580839e+07
1.488778e+17	6.627044e+07
1.497144e+17	6.673574e+07
1.505553e+17	6.720430e+07
1.514006e+17	6.767615e+07
1.522503e+17	6.815132e+07
1.531045e+17	6.862982e+07
1.539631e+17	6.911168e+07
1.548262e+17	6.959693e+07
1.556938e+17	7.008558e+07
1.565659e+17	7.057767e+07
1.574426e+17	7.107321e+07
1.583238e+17	7.157222e+07
1.592097e+17	7.207474e+07
1.601001e+17	7.258079e+07
1.609952e+17	7.309040e+07
1.618949e+17	7.360358e+07
1.627993e+17	7.412036e+07
1.637084e+17	7.464077e+07
1.646223e+17	7.516484e+07
1.655409e+17	7.569259e+07
1.664642e+17	7.622404e+07
1.673924e+17	7.675922e+07
1.683254e+17	7.729816e+07
1.692632e+17	7.784089e+07
1.702059e+17	7.838742e+07
1.711535e+17	7.893779e+07
1.721061e+17	7.949203e+07
1.730635e+17	8.005016e+07
1.740259e+17	8.061220e+07
1.749934e+17	8.117820e+07
1.759658e+17	8.174816e+07
1.769433e+17	8.232213e+07
1.779258e+17	8.290013e+07
1.789134e+17	8.348219e+07
1.799061e+17	8.406833e+07
1.809040e+17	8.465859e+07
1.819071e+17	8.525299e+07
1.829153e+17	8.585157e+07
1.839287e+17	8.645435e+07
1.849474e+17	8.706136e+07
1.859714e+17	8.767264e+07
1.870007e+17	8.828820e+07
1.880352e+17	8.890809e+07
1.890751e+17	8.953233e+07
1.901204e+17	9.016095e+07
1.911711e+17	9.079399e+07
1.922272e+17	9.143147e+07
1.932888e+17	9.207343e+07
1.943558e+17	9.271989e+07
1.954284e+17	9.337089e+07
1.965065e+17	9.402647e+07
1.975901e+17	9.468664e+07
1.986793e+17	9.535146e+07
1.997742e+17	9.602094e+07
2.008747e+17	9.669512e+07
2.019808e+17	9.737403e+07
2.030927e+17	9.805771e+07
2.042103e+17	9.874619e+07
2.053336e+17	9.943951e+07
2.064627e+17	1.001377e+08
2.075976e+17	1.008408e+08
2.087384e+17	1.015488e+08
2.098850e+17	1.022618e+08
2.110375e+17	1.029798e+08
2.121960e+17	1.037028e+08
2.133604e+17	1.044309e+08
2.145308e+17	1.051642e+08
2.157072e+17	1.059025e+08
2.168896e+17	1.066461e+08
2.180782e+17	1.073949e+08
2.192728e+17	1.081489e+08
2.204735e+17	1.089083e+08
2.216804e+17	1.096729e+08
2.228935e+17	1.104430e+08
2.241129e+17	1.112184e+08
2.253384e+17	1.119993e+08
2.265703e+17	1.127857e+08
2.278085e+17	1.135775e+08
2.290530e+17	1.143750e+08
2.303039e+17	1.151780e+08
2.315612e+17	1.159867e+08
2.328249e+17	1.168011e+08
2.340951e+17	1.176212e+08
2.353718e+17	1.184470e+08
2.366551e+17	1.192786e+08
2.379449e+17	1.201161e+08
2.392413e+17	1.209595e+08
2.405443e+17	1.218088e+08
2.418541e+17	1.226640e+08
2.431704e+17	1.235252e+08
2.444936e+17	1.243925e+08
2.458235e+17	1.252659e+08
2.471601e+17	1.261454e+08
2.485036e+17	1.270311e+08
2.498540e+17	1.279230e+08
2.512113e+17	1.288212e+08
2.525754e+17	1.297257e+08
2.539466e+17	1.306365e+08
2.553247e+17	1.315537e+08
2.567099e+17	1.324774e+08
2.581021e+17	1.334075e+08
2.595015e+17	1.343442e+08
2.609079e+17	1.352875e+08
2.623216e+17	1.362374e+08
2.637424e+17	1.371939e+08
2.651705e+17	1.381572e+08
2.666058e+17	1.391272e+08
2.680485e+17	1.401040e+08
2.694985e+17	1.410877e+08
2.709559e+17	1.420783e+08
2.724207e+17	1.430759e+08
2.738929e+17	1.440805e+08
2.753727e+17	1.450921e+08
2.768599e+17	1.461108e+08
2.783548e+17	1.471367e+08
2.798572e+17	1.481697e+08
2.813672e+17	1.492101e+08
2.828850e+17	1.502577e+08
2.844104e+17	1.513127e+08
2.859436e+17	1.523751e+08
2.874846e+17	1.534449e+08
2.890334e+17	1.545223e+08
2.905901e+17	1.556072e+08
2.921546e+17	1.566998e+08
2.937271e+17	1.578000e+08
2.953076e+17	1.589079e+08
2.968961e+17	1.600236e+08
2.984927e+17	1.611472e+08
3.000973e+17	1.622786e+08
3.017101e+17	1.634180e+08
3.033311e+17	1.645654e+08
3.049602e+17	1.657209e+08
3.065977e+17	1.668844e+08
3.082434e+17	1.680561e+08
3.098974e+17	1.692361e+08
3.115598e+17	1.704243e+08
3.132307e+17	1.716209e+08
3.149100e+17	1.728259e+08
3.165978e+17	1.740393e+08
3.182941e+17	1.752613e+08
3.199990e+17	1.764918e+08
3.217125e+17	1.777310e+08
3.234347e+17	1.789789e+08
3.251656e+17	1.802355e+08
3.269053e+17	1.815010e+08
3.286537e+17	1.827754e+08
3.304110e+17	1.840587e+08
3.321772e+17	1.853510e+08
3.339522e+17	1.866523e+08
3.357363e+17	1.879629e+08
3.375293e+17	1.892826e+08
3.393314e+17	1.906116e+08
3.411426e+17	1.919499e+08
3.429629e+17	1.932976e+08
3.447924e+17	1.946548e+08
3.466312e+17	1.960215e+08
3.484792e+17	1.973978e+08
3.503365e+17	1.987838e+08
3.522032e+17	2.001795e+08
3.540793e+17	2.015850e+08
3.559648e+17	2.030003e+08
3.578598e+17	2.044256e+08
3.597644e+17	2.058609e+08
3.616786e+17	2.073063e+08
3.636024e+17	2.087619e+08
3.655359e+17	2.102276e+08
3.674792e+17	2.117037e+08
3.694322e+17	2.131901e+08
3.713950e+17	2.146869e+08
3.733678e+17	2.161943e+08
3.753504e+17	2.177122e+08
3.773430e+17	2.192408e+08
3.793457e+17	2.207801e+08
3.813583e+17	2.223303e+08
3.833812e+17	2.238913e+08
3.854141e+17	2.254633e+08
3.874573e+17	2.270463e+08
3.895108e+17	2.286404e+08
3.915746e+17	2.302458e+08
3.936487e+17	2.318623e+08
3.957332e+17	2.334903e+08
3.978283e+17	2.351297e+08
3.999338e+17	2.367806e+08
4.020499e+17	2.384430e+08
4.041766e+17	2.401172e+08
4.063140e+17	2.418031e+08
4.084621e+17	2.435008e+08
4.106209e+17	2.452105e+08
4.127906e+17	2.469322e+08
4.149712e+17	2.486659e+08
4.171627e+17	2.504119e+08
4.193652e+17	2.521700e+08
4.215787e+17	2.539406e+08
4.238033e+17	2.557235e+08
4.260391e+17	2.575190e+08
4.282860e+17	2.593271e+08
4.305442e+17	2.611479e+08
4.328137e+17	2.629815e+08
4.350946e+17	2.648279e+08
4.373868e+17	2.666873e+08
4.396906e+17	2.685598e+08
4.420058e+17	2.704454e+08
4.443327e+17	2.723442e+08
4.466712e+17	2.742564e+08
4.490214e+17	2.761820e+08
4.513833e+17	2.781211e+08
4.537570e+17	2.800739e+08
4.561426e+17	2.820403e+08
4.585401e+17	2.840206e+08
4.609496e+17	2.860147e+08
4.633712e+17	2.880229e+08
4.658048e+17	2.900452e+08
4.682506e+17	2.920816e+08
4.707086e+17	2.941324e+08
4.731789e+17	2.961975e+08
4.756614e+17	2.982772e+08
4.781564e+17	3.003714e+08
4.806639e+17	3.024804e+08
4.831838e+17	3.046042e+08
4.857163e+17	3.067429e+08
4.882615e+17	3.088966e+08
4.908193e+17	3.110654e+08
4.933899e+17	3.132494e+08
4.959733e+17	3.154488e+08
4.985696e+17	3.176636e+08
5.011788e+17	3.198940e+08
5.038010e+17	3.221400e+08
5.064363e+17	3.244018e+08
5.090847e+17	3.266795e+08
5.117463e+17	3.289732e+08
5.144211e+17	3.312830e+08
5.171093e+17	3.336090e+08
5.198109e+17	3.359513e+08
5.225259e+17	3.383101e+08
5.252544e+17	3.406854e+08
5.279965e+17	3.430774e+08
5.307522e+17	3.454862e+08
5.335216e+17	3.479120e+08
5.363048e+17	3.503547e+08
5.391019e+17	3.528146e+08
5.419128e+17	3.552918e+08
5.447377e+17	3.577864e+08
5.475767e+17	3.602984e+08
5.504298e+17	3.628282e+08
5.532970e+17	3.653756e+08
5.561785e+17	3.679410e+08
5.590744e+17	3.705244e+08
5.619846e+17	3.731259e+08
5.649092e+17	3.757457e+08
5.678484e+17	3.783839e+08
5.708021e+17	3.810406e+08
5.737705e+17	3.837159e+08
5.767537e+17	3.864101e+08
5.797517e+17	3.891231e+08
5.827645e+17	3.918552e+08
5.857923e+17	3.946065e+08
5.888351e+17	3.973771e+08
5.918930e+17	4.001672e+08
5.949660e+17	4.029768e+08
5.980543e+17	4.058062e+08
6.011579e+17	4.086554e+08
6.042769e+17	4.115247e+08
6.074113e+17	4.144141e+08
6.105613e+17	4.173237e+08
6.137269e+17	4.202539e+08
6.169081e+17	4.232045e+08
6.201051e+17	4.261759e+08
6.233180e+17	4.291682e+08
6.265467e+17	4.321815e+08
6.297915e+17	4.352159e+08
6.330523e+17	4.382716e+08
6.363292e+17	4.413488e+08
6.396224e+17	4.444476e+08
6.429318e+17	4.475681e+08
6.462577e+17	4.507106e+08
6.496000e+17	4.538751e+08
6.529588e+17	4.570618e+08
6.563342e+17	4.602710e+08
6.597263e+17	4.635026e+08
6.631352e+17	4.667569e+08
6.665609e+17	4.700341e+08
6.700036e+17	4.733343e+08
6.734633e+17	4.766577e+08
6.769401e+17	4.800044e+08
6.804340e+17	4.833746e+08
6.839452e+17	4.867684e+08
6.874738e+17	4.901861e+08
6.910198e+17	4.936278e+08
6.945833e+17	4.970937e+08
6.981644e+17	5.005839e+08
7.017632e+17	5.040985e+08
7.053797e+17	5.076379e+08
7.090141e+17	5.112021e+08
7.126664e+17	5.147914e+08
7.163367e+17	5.184058e+08
7.200252e+17	5.220456e+08
7.237318e+17	5.257110e+08
7.274568e+17	5.294021e+08
7.312001e+17	5.331192e+08
7.349618e+17	5.368623e+08
7.387421e+17	5.406317e+08
7.425410e+17	5.444276e+08
7.463587e+17	5.482501e+08
7.501952e+17	5.520995e+08
7.540506e+17	5.559758e+08
7.579249e+17	5.598795e+08
7.618184e+17	5.638105e+08
7.657310e+17	5.677691e+08
7.696630e+17	5.717555e+08
7.736142e+17	5.757699e+08
7.775850e+17	5.798125e+08
7.815752e+17	5.838834e+08
7.855852e+17	5.879830e+08
7.896148e+17	5.921113e+08
7.936643e+17	5.962687e+08
7.977337e+17	6.004552e+08
8.018232e+17	6.046711e+08
8.059327e+17	6.089166e+08
8.100625e+17	6.131919e+08
8.142126e+17	6.174972e+08
8.183831e+17	6.218328e+08
8.225741e+17	6.261988e+08
8.267857e+17	6.305954e+08
8.310180e+17	6.350230e+08
8.352711e+17	6.394816e+08
8.395452e+17	6.439715e+08
8.438402e+17	6.484929e+08
8.481563e+17	6.530461e+08
8.524937e+17	6.576313e+08
8.568523e+17	6.622486e+08
8.612323e+17	6.668984e+08
8.656339e+17	6.715808e+08
8.700571e+17	6.762961e+08
8.745020e+17	6.810445e+08
8.789687e+17	6.858262e+08
8.834573e+17	6.906415e+08
8.879680e+17	6.954907e+08
8.925008e+17	7.003738e+08
8.970559e+17	7.052913e+08
9.016333e+17	7.102433e+08
9.062331e+17	7.152300e+08
9.108555e+17	7.202518e+08
9.155006e+17	7.253088e+08
9.201685e+17	7.304013e+08
9.248593e+17	7.355296e+08
9.295730e+17	7.406939e+08
9.343099e+17	7.458944e+08
9.390700e+17	7.511315e+08
9.438534e+17	7.564053e+08
9.486603e+17	7.617162e+08
9.534907e+17	7.670643e+08
9.583448e+17	7.724500e+08
9.632227e+17	7.778735e+08
9.681245e+17	7.833351e+08
9.730502e+17	7.888350e+08
9.780001e+17	7.943736e+08
9.829743e+17	7.999510e+08
9.879728e+17	8.055676e+08
9.929957e+17	8.112237e+08
9.980433e+17	8.169194e+08
1.003116e+18	8.226552e+08
1.008213e+18	8.284312e+08
1.013335e+18	8.342477e+08
1.018482e+18	8.401052e+08
1.023654e+18	8.460037e+08
1.028852e+18	8.519436e+08
1.034075e+18	8.579253e+08
1.039323e+18	8.639489e+08
1.044597e+18	8.700149e+08
1.049897e+18	8.761234e+08
1.055223e+18	8.822748e+08
1.060575e+18	8.884694e+08
1.065953e+18	8.947075e+08
1.071358e+18	9.009894e+08
1.076789e+18	9.073155e+08
1.082246e+18	9.136859e+08
1.087730e+18	9.201010e+08
1.093241e+18	9.265612e+08
1.098778e+18	9.330668e+08
1.104343e+18	9.396180e+08
1.109935e+18	9.462152e+08
1.115555e+18	9.528588e+08
1.121201e+18	9.595490e+08
1.126876e+18	9.662862e+08
1.132577e+18	9.730706e+08
1.138307e+18	9.799027e+08
1.144065e+18	9.867828e+08
1.149851e+18	9.937112e+08
1.155665e+18	1.000688e+09
1.161508e+18	1.007714e+09
1.167379e+18	1.014790e+09
1.173278e+18	1.021915e+09
1.179207e+18	1.029090e+09
1.185164e+18	1.036315e+09
1.191150e+18	1.043591e+09
1.197166e+18	1.050918e+09
1.203211e+18	1.058297e+09
1.209285e+18	1.065728e+09
1.215389e+18	1.073210e+09
1.221523e+18	1.080746e+09
1.227687e+18	1.088334e+09
1.233880e+18	1.095975e+09
1.240104e+18	1.103670e+09
1.246358e+18	1.111419e+09
1.252643e+18	1.119223e+09
1.258958e+18	1.127081e+09
1.265304e+18	1.134994e+09
1.271681e+18	1.142963e+09
1.278089e+18	1.150988e+09
1.284528e+18	1.159070e+09
1.290999e+18	1.167208e+09
1.297501e+18	1.175403e+09
1.304035e+18	1.183655e+09
1.310600e+18	1.191966e+09
1.317198e+18	1.200335e+09
1.323827e+18	1.208763e+09
1.330489e+18	1.217250e+09
1.337183e+18	1.225796e+09
1.343910e+18	1.234403e+09
1.350670e+18	1.243070e+09
1.357462e+18	1.251798e+09
1.364288e+18	1.260587e+09
1.371146e+18	1.269438e+09
1.378038e+18	1.278351e+09
1.384964e+18	1.287326e+09
1.391923e+18	1.296365e+09
1.398916e+18	1.305467e+09
1.405943e+18	1.314633e+09
1.413004e+18	1.323863e+09
